ts,open,high,low,close,vol
1685282400,27190.5,27242.82,27184.69,27200.96,338.99
1685286000,27200.96,27287.7,27185.22,27284.63,391.99
1685289600,27284.63,27342.7,27240.68,27264.91,695.98
1685293200,27264.91,27403.86,27229.98,27359.8,893.84
1685296800,27359.8,27727.86,27328.65,27597.27,2590.96
1685300400,27597.27,27636.46,27494.14,27536.94,838.84
1685304000,27536.94,27599.94,27536.93,27568.73,382.39
1685307600,27568.73,27961.95,27557.23,27848.43,1550.59
1685311200,27848.43,28171.83,27848.43,28099.5,2209.2
1685314800,28099.5,28249.51,28059.98,28077.57,1694.42
1685318400,28077.57,28450.88,28077.57,28202.57,4286.2
1685322000,28202.57,28224.16,28147.66,28179.5,926.91
1685325600,28179.5,28189.19,28105.92,28106.19,525.86
1685329200,28106.19,28141.38,27934.08,27966.32,1293.94
1685332800,27966.32,28013.59,27869.86,27953.17,811.52
1685336400,27953.17,28056.54,27944.98,28004.52,661.6
1685340000,28004.52,28049.04,27996.37,28012.92,384.18
1685343600,28012.92,28013.14,27850.31,27912.94,502.41
1685347200,27912.94,27952.27,27860.21,27907.83,345.93
1685350800,27907.83,27947.88,27864.95,27942.94,282.41
1685354400,27942.94,27974.42,27769.5,27864.89,785.61
1685358000,27864.89,27945.15,27848.79,27923.24,341.48
1685361600,27923.24,27955.12,27873.45,27889.14,346.75
1685365200,27889.14,27947.74,27874.9,27914.62,428.31
1685368800,27914.62,27940.19,27722.19,27792.41,841.24
1685372400,27792.41,27847.67,27608.99,27639.65,2126.13
1685376000,27639.65,27681.8,27559.62,27611.13,1538.82
1685379600,27611.13,27736.45,27546.65,27701.7,1328.19
1685383200,27701.7,27728.88,27625.75,27650.44,706.04
1685386800,27650.44,27710.64,27640.8,27651.52,458.08
1685390400,27651.52,27708.32,27640.48,27694.14,414.16
1685394000,27694.14,27730.8,27660.45,27679.07,388.37
1685397600,27679.07,27699.57,27573.05,27699.57,878.96
1685401200,27699.57,27811.86,27692.68,27746.07,1041.9
1685404800,27746.07,27780.62,27606.66,27721.46,690.66
1685408400,27721.46,27802.1,27709.47,27776.94,551.8
1685412000,27776.94,27800.12,27732.44,27790.03,336.21
1685415600,27790.03,27932.04,27781.25,27837.97,940.98
1685419200,27837.97,27862.1,27776.11,27785.42,422.07
1685422800,27785.42,27786.8,27686.67,27762.79,733.67
1685426400,27762.79,27826.14,27761.72,27806.59,346.43
1685430000,27806.59,27849.12,27739.29,27742.94,524.08
1685433600,27742.94,27822.56,27726.59,27795.38,650.16
1685437200,27795.38,27905.13,27795.38,27864.68,617
1685440800,27864.68,28044.58,27864.68,27917.34,1608.76
1685444400,27917.34,28052.68,27880.58,28043.45,1415.8
1685448000,28043.45,28045.3,27824.98,27920.94,1907.04
1685451600,27920.94,27985.72,27786.06,27821.66,1806.28
1685455200,27821.66,27876.16,27630.36,27630.68,2399.14
1685458800,27630.68,27739.91,27625.11,27682.39,1484.56
1685462400,27682.39,27746.78,27568.98,27719.58,1542.74
1685466000,27719.58,27783.14,27638.17,27713.28,961.06
1685469600,27713.28,27807.04,27676.75,27779.61,1116.85
1685473200,27779.61,27872.82,27763.94,27860.86,1209.9
1685476800,27860.86,27871.4,27773.78,27774.37,697.23
1685480400,27774.37,27851.39,27681.89,27733.4,722.19
1685484000,27733.4,27766.92,27671.26,27745.74,584.4
1685487600,27745.74,27750.51,27686.35,27703.56,346.79
1685491200,27703.56,27765.79,27671.61,27762.97,408.53
1685494800,27762.97,27836.82,27746.2,27749.94,506.3
1685498400,27749.94,27749.95,27596.74,27684.38,998.36
1685502000,27684.38,27695.04,27612.44,27662.62,582.7
1685505600,27662.62,27687.1,27266.45,27270.06,2695.48
1685509200,27270.06,27282.22,27035.03,27092.97,3143.92
1685512800,27092.97,27193.28,27000.33,27172.27,1247.51
1685516400,27172.27,27217.9,27130.5,27175.61,839.11
1685520000,27175.61,27209.82,27114.26,27144.66,646.76
1685523600,27144.66,27164.35,27064.71,27142.13,636.77
1685527200,27142.13,27154.41,27056.75,27066.31,514.94
1685530800,27066.31,27139.72,27007.38,27105.56,719.66
1685534400,27105.56,27128.89,27068.22,27077.81,1080.6
1685538000,27077.81,27229.84,27064.36,27131.61,1316.89
1685541600,27131.61,27132.78,26861.56,27039.26,3576.17
1685545200,27039.26,27072,26892.04,26916.43,1957.7
1685548800,26916.43,26985.65,26853.57,26943.24,1255.01
1685552400,26943.24,27084.64,26920.72,27060.19,1457.69
1685556000,27060.19,27094.15,27022.21,27045.28,926.12
1685559600,27045.28,27119.93,27007.42,27016.19,881.9
1685563200,27016.19,27122.76,27009.54,27118.45,864.34
1685566800,27118.45,27132.07,27056.77,27099.01,455.81
1685570400,27099.01,27196.07,27091.14,27189.14,578.74
1685574000,27189.14,27294.88,27169.17,27220.17,1061.47
1685577600,27220.17,27347.94,27033.46,27075.43,1599.1
1685581200,27075.43,27172.02,27069.88,27089.26,955.64
1685584800,27089.26,27124.04,26663.65,26727.24,2439.95
1685588400,26727.24,26842.32,26628.22,26785.68,1425.02
1685592000,26785.68,26827.18,26759.92,26812.14,345.11
1685595600,26812.14,26867.24,26791.97,26857.61,313.91
1685599200,26857.61,26888.76,26788.88,26795.81,573.19
1685602800,26795.81,26870.98,26772.58,26808.04,417.97
1685606400,26808.04,26927.49,26794.65,26920.51,546.09
1685610000,26920.51,26956.52,26904.33,26915.67,532.46
1685613600,26915.67,26933.19,26865.17,26865.17,392.64
1685617200,26865.17,26909.59,26845.62,26893.98,553.25
1685620800,26893.98,26967.13,26804.67,26950.02,1332.81
1685624400,26950.02,26975.68,26874.91,26896.6,876.68
1685628000,26896.6,26975.06,26839.68,26900.23,1263.94
1685631600,26900.23,26947.56,26867.43,26897.92,898.59
1685635200,26897.92,27161.85,26810.98,27096.77,1767.27
1685638800,27096.77,27137.24,26924.52,26963.68,1588.84
1685642400,26963.68,27046.27,26944.42,26966.11,1128.65
1685646000,26966.11,26986.52,26667.44,26868.45,2154.28
1685649600,26868.45,26919.98,26835.36,26869.64,1056.78
1685653200,26869.64,26949.24,26868.51,26900.18,609.16
1685656800,26900.18,26908.88,26863.26,26890.39,436.34
1685660400,26890.39,26894.43,26725.99,26825.73,772.02
1685664000,26825.73,26835.8,26519.23,26786.09,2801.99
1685667600,26786.09,26853.36,26722.43,26816.17,742.95
1685671200,26816.17,26979.86,26815.25,26965.19,1003.99
1685674800,26965.19,27018.4,26935.59,27005.58,475.38
1685678400,27005.58,27117.19,26957.8,27077.99,1190.6
1685682000,27077.99,27236.98,27069.54,27160.03,1336.33
1685685600,27160.03,27169.64,27077.33,27079.94,573.23
1685689200,27079.94,27121.02,27053.97,27056.15,457.24
1685692800,27056.15,27179.41,27056.06,27172.87,559.72
1685696400,27172.87,27188.76,27073.71,27085.65,573.35
1685700000,27085.65,27108.84,27072.39,27103.4,312.73
1685703600,27103.4,27172.91,27078.47,27136.96,499.52
1685707200,27136.96,27235.96,27023.14,27105.47,2313.92
1685710800,27105.47,27140.13,26885.26,26918.32,1758.92
1685714400,26918.32,26989.15,26896.95,26970.04,1485.84
1685718000,26970.04,27113.65,26967.65,27100.85,1036.79
1685721600,27100.85,27127.35,27039.44,27063.9,845.88
1685725200,27063.9,27098.58,27028.29,27065.68,645.77
1685728800,27065.68,27196.43,27016.1,27194.88,1098.09
1685732400,27194.88,27294.79,27137.38,27245.5,1612.48
1685736000,27245.5,27278.17,27177.86,27177.86,861.71
1685739600,27177.86,27254.25,27152.88,27219.75,635.79
1685743200,27219.75,27305,27208.72,27274.44,578.62
1685746800,27274.44,27282.39,27240.98,27251.14,385.55
1685750400,27251.14,27254.44,27165.96,27178.56,315.54
1685754000,27178.56,27201.33,27106.6,27144.18,490.26
1685757600,27144.18,27175.13,27140.94,27160.24,172.18
1685761200,27160.24,27183.58,27144.23,27151.67,197.06
1685764800,27151.67,27174.99,27119.61,27170.14,191.81
1685768400,27170.14,27178.58,27147.8,27168.52,112.41
1685772000,27168.52,27219.71,27168.52,27189.15,149.2
1685775600,27189.15,27205.35,27172.38,27181.23,109.9
1685779200,27181.23,27187.9,27152.55,27153.97,135.36
1685782800,27153.97,27162.31,27141.5,27160.86,130.84
1685786400,27160.86,27187.09,27126.78,27151.04,284.33
1685790000,27151.04,27181.34,27135.71,27144.06,207.26
1685793600,27144.06,27182.13,27141.85,27178.11,200.98
1685797200,27178.11,27196.15,27161.03,27181.35,248.6
1685800800,27181.35,27205.41,27178.54,27182.63,251.24
1685804400,27182.63,27330.86,27142.63,27312.54,839.15
1685808000,27312.54,27330.08,27240.9,27262.84,699.58
1685811600,27262.84,27267.75,27136.58,27170.91,507.27
1685815200,27170.91,27195.62,27140.16,27158.15,345.58
1685818800,27158.15,27175.49,27055.36,27106.87,766.93
1685822400,27106.87,27135.44,27068.84,27071.88,412.06
1685826000,27071.88,27086.48,26946.35,27018.5,757.36
1685829600,27018.5,27085.48,27017.13,27080.8,333.29
1685833200,27080.8,27093.58,27062.93,27078.3,234.7
1685836800,27078.3,27080.4,27017.52,27018.41,251.7
1685840400,27018.41,27086.93,26964.17,27051.72,470.85
1685844000,27051.72,27101.72,27046.04,27092.82,300.73
1685847600,27092.82,27093.33,27054.42,27068.38,205.89
1685851200,27068.38,27091.65,27045.51,27061.4,419.97
1685854800,27061.4,27062.98,27035.92,27047.79,105.08
1685858400,27047.79,27145.76,27044.53,27137.91,294.05
1685862000,27137.91,27169.21,27134.32,27153.99,353.86
1685865600,27153.99,27164.19,27129.21,27157.7,209.41
1685869200,27157.7,27252.07,27157.67,27222.25,372.43
1685872800,27222.25,27235.77,27200.43,27228,154.49
1685876400,27228,27239.73,27189.94,27204.8,196.73
1685880000,27204.8,27221.88,27170.47,27219.76,205.77
1685883600,27219.76,27300.05,27215.16,27255.65,313.66
1685887200,27255.65,27269.78,27181.04,27243.8,351.75
1685890800,27243.8,27255.1,27190.03,27191.12,268.78
1685894400,27191.12,27205.52,27168.6,27181.92,229.38
1685898000,27181.92,27214.95,27177.43,27189.23,194.8
1685901600,27189.23,27218,27186.82,27201.39,251.1
1685905200,27201.39,27228.31,27196.91,27221.37,217.01
1685908800,27221.37,27274.29,27214.06,27251.25,332.55
1685912400,27251.25,27285.75,27196.38,27203.89,323.85
1685916000,27203.89,27451.16,27198.57,27242.63,2010.01
1685919600,27242.63,27326.2,27062.1,27125.24,1113.6
1685923200,27125.24,27135.1,26989.62,27036.26,951.98
1685926800,27036.26,27068.26,26961.01,27060.22,571.94
1685930400,27060.22,27089.53,26892.81,26933.21,926.59
1685934000,26933.21,26933.24,26819.13,26854.54,1398.61
1685937600,26854.54,26882.46,26788.31,26848.64,476.39
1685941200,26848.64,26848.66,26762.48,26828.32,604.81
1685944800,26828.32,26842.53,26779.93,26784.31,278.46
1685948400,26784.31,26847.11,26764.86,26846.28,393.89
1685952000,26846.28,26854.04,26805.63,26811.45,384.66
1685955600,26811.45,26833.81,26739.83,26786.06,624.05
1685959200,26786.06,26800.49,26722.33,26722.33,557.4
1685962800,26722.33,26796.38,26681.61,26780.68,645.74
1685966400,26780.68,26790.78,26662.48,26693.03,797.92
1685970000,26693.03,26769.67,26654.4,26733.59,835.61
1685973600,26733.59,26814.5,26712.85,26806.19,938.53
1685977200,26806.19,26813.17,26014.57,26015.29,6353.2
1685980800,26015.29,26069.79,25483,25818.1,8629.29
1685984400,25818.1,25820.49,25590.22,25766.92,2284.66
1685988000,25766.92,25766.94,25543.05,25567.27,2281.02
1685991600,25567.27,25638.74,25411.77,25631.98,3376.24
1685995200,25631.98,25680.63,25602.33,25640.92,960.13
1685998800,25640.92,25684.88,25528.55,25674.26,909.84
1686002400,25674.26,25779.24,25663.72,25724.01,984.73
1686006000,25724.01,25871.38,25715.4,25740.46,1053.95
1686009600,25740.46,25770.49,25689.5,25706.24,837.5
1686013200,25706.24,25711.1,25631.83,25653.48,590.68
1686016800,25653.48,25800.83,25619.09,25777.56,702.14
1686020400,25777.56,25778.12,25728.67,25745.48,370.34
1686024000,25745.48,25816.47,25739.42,25810.02,342.29
1686027600,25810.02,25826.24,25771.98,25783,382.2
1686031200,25783,25819.44,25766.01,25784.75,371.4
1686034800,25784.75,25819.87,25727.51,25740.08,472.16
1686038400,25740.08,25760.7,25687.13,25722.19,347.62
1686042000,25722.19,25793.01,25707.35,25766.7,439.2
1686045600,25766.7,25801.93,25755.13,25755.15,362.98
1686049200,25755.15,25763.49,25659.26,25695.65,625.53
1686052800,25695.65,25725.75,25380.61,25538.99,3636.07
1686056400,25538.99,25768.32,25402.89,25742.01,3055.6
1686060000,25742.01,26082.45,25741.98,26026.29,3830.69
1686063600,26026.29,26124.83,25932.84,26073.67,1932.97
1686067200,26073.67,26398.3,26071.46,26377.34,2661.98
1686070800,26377.34,26771.01,26299.65,26674.07,5476.07
1686074400,26674.07,26781.28,26645.94,26710.52,1855.49
1686078000,26710.52,27201.31,26707.46,27091.14,3302.26
1686081600,27091.14,27204.16,26905.83,26949.53,2593.52
1686085200,26949.53,27103.53,26949.53,27072.51,1296.42
1686088800,27072.51,27215.96,27068.83,27194.11,967.23
1686092400,27194.11,27379.88,27163.2,27269.02,1883.99
1686096000,27269.02,27423.02,27219.92,27238.72,1213.49
1686099600,27238.72,27273.7,27109.03,27128.85,1581.72
1686103200,27128.85,27132.53,26941.56,26969.24,1218.54
1686106800,26969.24,27005.09,26784.25,26955.9,1238.96
1686110400,26955.9,27008.63,26925.98,26979.55,678.82
1686114000,26979.55,27020.25,26932,26969.27,675.53
1686117600,26969.27,26993.82,26865.46,26879.05,625.2
1686121200,26879.05,26933.26,26805.76,26839.45,729.89
1686124800,26839.45,26878.36,26806.56,26861.28,651.52
1686128400,26861.28,26861.61,26512.12,26556.38,1639.77
1686132000,26556.38,26685.33,26431.08,26658.11,1653.11
1686135600,26658.11,26994.25,26647.01,26936,1651.27
1686139200,26936,26953.61,26815.75,26896.43,1045.38
1686142800,26896.43,26913.42,26682.64,26827.32,1641.73
1686146400,26827.32,26827.4,26359.05,26447.27,2628.23
1686150000,26447.27,26752.72,26265.64,26428.42,3004.61
1686153600,26428.42,26507.63,26259.96,26336.68,1696.89
1686157200,26336.68,26647.77,26286.82,26622.7,1602.83
1686160800,26622.7,26622.7,26450.28,26470.63,757.19
1686164400,26470.63,26528.53,26443.54,26484.51,991.17
1686168000,26484.51,26494.33,26321.91,26363.75,905.71
1686171600,26363.75,26460.29,26132.38,26152.82,1057.08
1686175200,26152.82,26372.79,26139.22,26281.02,1175.13
1686178800,26281.02,26371.07,26261.99,26348.91,535.32
1686182400,26348.91,26434.39,26321.32,26398.06,793.45
1686186000,26398.06,26471.89,26387.98,26448.54,543.87
1686189600,26448.54,26453.19,26372.48,26392.24,328.04
1686193200,26392.24,26392.84,26225.25,26348.15,762.52
1686196800,26348.15,26426.81,26333.61,26403.31,416.54
1686200400,26403.31,26435.35,26355.74,26380.05,239.26
1686204000,26380.05,26480.66,26295.31,26431.33,444.08
1686207600,26431.33,26518.15,26422.68,26446.59,296.62
1686211200,26446.59,26466.06,26410.29,26447.24,281.94
1686214800,26447.24,26450.4,26374.23,26389.9,285.51
1686218400,26389.9,26496.57,26373.37,26486.87,375.85
1686222000,26486.87,26503.14,26417.13,26439.99,310.29
1686225600,26439.99,26573.65,26379.34,26474.11,1006.19
1686229200,26474.11,26485.97,26313.77,26405.77,1243.96
1686232800,26405.77,26690.14,26355.51,26653.71,1313.6
1686236400,26653.71,26816.33,26591.37,26731.73,1169.8
1686240000,26731.73,26739.62,26435.63,26512.38,1446.79
1686243600,26512.38,26527.77,26448.12,26490.35,651.7
1686247200,26490.35,26577.62,26447.8,26555.93,695.92
1686250800,26555.93,26568.36,26520.57,26545.42,540.66
1686254400,26545.42,26655.18,26528.58,26646.43,637.75
1686258000,26646.43,26652.53,26559.38,26578.42,592.9
1686261600,26578.42,26609.35,26537.28,26552.81,425.72
1686265200,26552.81,26563.45,26500.68,26509.09,353.08
1686268800,26509.09,26520.59,26442.58,26463.54,557.73
1686272400,26463.54,26600.31,26451.93,26513.31,579.52
1686276000,26513.31,26543.98,26290.32,26465.33,1283.1
1686279600,26465.33,26507.26,26444.26,26490.76,269.95
1686283200,26490.76,26510.1,26428.75,26495.05,320.56
1686286800,26495.05,26531.11,26478.64,26508.1,320.88
1686290400,26508.1,26572.01,26481.36,26497.83,503.16
1686294000,26497.83,26503.9,26448.8,26500.46,580.12
1686297600,26500.46,26657.41,26495.77,26651.69,815.39
1686301200,26651.69,26684.78,26597.77,26646.26,520.9
1686304800,26646.26,26677.43,26613.72,26640.22,405.79
1686308400,26640.22,26648.44,26564.85,26615.95,492.98
1686312000,26615.95,26700.67,26615.19,26675.05,843.83
1686315600,26675.05,26777.91,26633.32,26641.66,1242.52
1686319200,26641.66,26713.28,26539.42,26591.65,1198.92
1686322800,26591.65,26632.29,26453.58,26469.1,1065.56
1686326400,26469.1,26526.55,26438.13,26475.54,954.47
1686330000,26475.54,26511.03,26410.55,26496.52,989.68
1686333600,26496.52,26515.36,26414.16,26449.68,743.02
1686337200,26449.68,26485.43,26377.93,26404.64,1061.48
1686340800,26404.64,26462.83,26390.13,26447.15,766.3
1686344400,26447.15,26489.66,26440.79,26474.36,398.16
1686348000,26474.36,26497.51,26456.84,26495.69,368.22
1686351600,26495.69,26499.71,26453.07,26483.81,301.65
1686355200,26483.81,26490.63,26449.63,26461.34,321.61
1686358800,26461.34,26533.58,26316.37,26402.12,899.03
1686362400,26402.12,26438.08,26287.65,26324.83,1087.74
1686366000,26324.83,26369.05,26271.81,26322.73,809.11
1686369600,26322.73,26352.16,25746.92,25783.9,4465.63
1686373200,25783.9,25818.92,25491.97,25530.16,3784.34
1686376800,25530.16,25660.28,25492.51,25553.05,2073.08
1686380400,25553.05,25750.4,25513.27,25663.36,1234.17
1686384000,25663.36,25761.91,25584.18,25683.82,1071.73
1686387600,25683.82,25701.9,25630.77,25668.6,669.03
1686391200,25668.6,25716.51,25618.68,25714.89,551.2
1686394800,25714.89,25753.58,25675.44,25746.04,656.47
1686398400,25746.04,25746.44,25624.84,25629.3,1360.02
1686402000,25629.3,25682.55,25592.57,25672.99,950.01
1686405600,25672.99,25717.81,25639.68,25679.5,874.52
1686409200,25679.5,25694.35,25616.74,25645.72,712.11
1686412800,25645.72,25661.48,25599.46,25603.44,594.38
1686416400,25603.44,26158.01,25451.57,26028.35,3200.16
1686420000,26028.35,26046.42,25424.05,25570.24,2423.28
1686423600,25570.24,25758.13,25566.55,25755.19,770.79
1686427200,25755.19,25876.75,25700.08,25768.94,1087.33
1686430800,25768.94,25837.98,25710.79,25781.23,607.29
1686434400,25781.23,25940.61,25767.07,25891.91,599.82
1686438000,25891.91,25905.89,25846.1,25856.18,559.11
1686441600,25856.18,25865.36,25753.2,25766.64,512.03
1686445200,25766.64,25874.05,25739.18,25844.46,458.01
1686448800,25844.46,25847.64,25767.83,25782.56,348.63
1686452400,25782.56,25785.12,25720.68,25743.34,489.08
1686456000,25743.34,25771.09,25655.94,25742.88,691.83
1686459600,25742.88,25846.48,25742.55,25835.56,344.76
1686463200,25835.56,25840.39,25782.9,25801.29,210.46
1686466800,25801.29,25812.03,25754.09,25756.19,206.23
1686470400,25756.19,25782.76,25714.07,25754.12,238.7
1686474000,25754.12,25782.51,25717.04,25721.97,278.84
1686477600,25721.97,25808.66,25716.14,25790.99,262.67
1686481200,25790.99,25856.15,25770.73,25812.18,311.61
1686484800,25812.18,25816.34,25762.32,25764.35,276.59
1686488400,25764.35,25790.77,25698.53,25719.06,398.88
1686492000,25719.06,25825,25712.8,25768.33,428.85
1686495600,25768.33,25790.31,25750.62,25768.21,350.88
1686499200,25768.21,25960.57,25749.51,25881.56,1112.11
1686502800,25881.56,26077.92,25850.23,25956.68,1117.76
1686506400,25956.68,26052.69,25940.49,25985.61,806.22
1686510000,25985.61,26111.73,25949.73,26044.23,745.12
1686513600,26044.23,26214.2,26044.2,26136.56,1021.08
1686517200,26136.56,26148.94,25991.86,26056.79,739.06
1686520800,26056.79,26081.58,25763.7,25902.65,1176.89
1686524400,25902.65,25949.19,25831.79,25937.58,646.42
1686528000,25937.58,26028.71,25868.59,25976.18,606.59
1686531600,25976.18,26008.61,25906.95,25944.78,453.49
1686535200,25944.78,25969.34,25629.48,25785.19,1326.15
1686538800,25785.19,25855.04,25768.63,25798.63,426.27
1686542400,25798.63,25829.41,25763.91,25821.43,429.78
1686546000,25821.43,25825.61,25772.54,25780.71,273.57
1686549600,25780.71,25909.45,25757.03,25853.23,419.21
1686553200,25853.23,25869.18,25786.63,25814.01,308.25
1686556800,25814.01,25952.72,25794.83,25944.58,471.72
1686560400,25944.58,26099.5,25923.5,25970.42,968.07
1686564000,25970.42,26061.54,25950.64,25969.51,635.08
1686567600,25969.51,26028.48,25943.3,25993.78,467.32
1686571200,25993.78,25997.14,25906.84,25933.36,473.05
1686574800,25933.36,25938.08,25788.15,25801.59,1462.28
1686578400,25801.59,25880.45,25740.22,25850.76,1202.64
1686582000,25850.76,25871.1,25772.54,25828.43,799.76
1686585600,25828.43,25908.95,25795.66,25827.77,820.51
1686589200,25827.77,25957.54,25666.19,25807.46,2004.61
1686592800,25807.46,25862.08,25759.56,25842.84,767.27
1686596400,25842.84,25852.57,25758.33,25823.85,756.12
1686600000,25823.85,25895.65,25805.44,25895.32,650.18
1686603600,25895.32,25938.8,25879.73,25928.81,503.75
1686607200,25928.81,25969.7,25889.86,25933.12,491.53
1686610800,25933.12,25936.9,25873.6,25905.64,343.6
1686614400,25905.64,26022.3,25823.56,25866.04,1280.34
1686618000,25866.04,26041.89,25822.13,25967.34,803.83
1686621600,25967.34,26147.38,25936.62,26123.04,1208.36
1686625200,26123.04,26144.55,26043.75,26059.13,809.07
1686628800,26059.13,26067.79,25977.51,26053.95,553.86
1686632400,26053.95,26117.49,26033.99,26083,500.77
1686636000,26083,26128.53,26061.11,26082.54,423.56
1686639600,26082.54,26115.37,26071.01,26073.67,304.4
1686643200,26073.67,26264.38,26060.52,26180.28,1125.59
1686646800,26180.28,26203.79,26106.75,26152.1,667.01
1686650400,26152.1,26176.5,26114.54,26160.71,537.26
1686654000,26160.71,26211.45,26088.76,26188.69,1294.51
1686657600,26188.69,26425.22,25920.16,26082.03,3263.05
1686661200,26082.03,26142.47,26003.05,26035.63,1253.79
1686664800,26035.63,26050.14,25909.16,25985.43,1350.21
1686668400,25985.43,25985.43,25717.6,25753.28,2188.3
1686672000,25753.28,25866.55,25733.78,25855.97,1132.87
1686675600,25855.97,25885.35,25782.9,25814.92,703.8
1686679200,25814.92,25966.86,25797.45,25886.71,820.46
1686682800,25886.71,25923.68,25866.2,25896.99,456.62
1686686400,25896.99,25956.45,25832.61,25848.83,1016.59
1686690000,25848.83,25876.6,25816.17,25850.52,537.71
1686693600,25850.52,25861.18,25807.57,25840.54,362.57
1686697200,25840.54,25932.26,25839.5,25928.94,452.83
1686700800,25928.94,26022.9,25909.38,25984.95,559.7
1686704400,25984.95,26045.1,25954.32,26038,507.29
1686708000,26038,26046.98,26008.85,26024.52,320.84
1686711600,26024.52,26027.79,25961.16,25979.18,374.38
1686715200,25979.18,26003.23,25966.22,25978.93,310.31
1686718800,25978.93,25985.6,25835.66,25845.25,392.05
1686722400,25845.25,25916.52,25839.28,25893.29,261.73
1686726000,25893.29,25920.49,25871.32,25897.8,391.92
1686729600,25897.8,25942.33,25886.35,25926.04,450.76
1686733200,25926.04,25990.17,25909.3,25981.35,429.88
1686736800,25981.35,25987.53,25943.38,25956.83,308.88
1686740400,25956.83,26023.1,25950.27,25974.87,442.17
1686744000,25974.87,26074.14,25961.84,26019.32,863.48
1686747600,26019.32,26027.68,25927.59,25987.03,796.86
1686751200,25987.03,26024.02,25969.32,25998.24,685.34
1686754800,25998.24,26017.21,25946.17,25979.47,541.2
1686758400,25979.47,26006.42,25957.76,25961.54,609.1
1686762000,25961.54,26036.89,25887.5,26008.77,1036.82
1686765600,26008.77,26071.12,25763.14,25910.3,2421.23
1686769200,25910.3,25975.52,25837.37,25867.67,1203.84
1686772800,25867.67,25873.78,24836.48,24927.29,8666.64
1686776400,24927.29,25183.74,24847.71,25120,2576.22
1686780000,25120,25120.53,24959.18,25032.96,1534.69
1686783600,25032.96,25138.39,24981.17,25125.73,1075.66
1686787200,25125.73,25202.86,25081.84,25200.7,1020.01
1686790800,25200.7,25200.73,25027.81,25062.71,707.45
1686794400,25062.71,25120.83,25046.86,25076.8,738.56
1686798000,25076.8,25083.48,25044.74,25053.56,447.75
1686801600,25053.56,25055.13,24969.39,25013.25,804.02
1686805200,25013.25,25032.9,24904.87,24984.52,1298.71
1686808800,24984.52,25022.71,24869.12,24878.61,1962.84
1686812400,24878.61,24941.79,24825.65,24917.49,1473.48
1686816000,24917.49,24974.54,24870.52,24881.86,986.77
1686819600,24881.86,24925.42,24828.9,24881.48,1092.71
1686823200,24881.48,24912.27,24823.07,24876.13,1005.58
1686826800,24876.13,25003.19,24765.75,24971.32,1524.33
1686830400,24971.32,24993.7,24872.03,24899.52,1444.68
1686834000,24899.52,25051.22,24879.37,25004.5,2368.53
1686837600,25004.5,25043.5,24969.42,24983.7,1817.9
1686841200,24983.7,25001.97,24927.37,24932.73,1365.11
1686844800,24932.73,24987.76,24899.29,24971.97,1020.54
1686848400,24971.97,25133.24,24942.87,25111.67,1192.49
1686852000,25111.67,25365.72,25065.06,25364.62,1765.35
1686855600,25364.62,25490.53,25324.91,25434.64,2200.07
1686859200,25434.64,25568.51,25203.74,25549.39,2007.73
1686862800,25549.39,25740.96,25503.9,25559.07,2361.19
1686866400,25559.07,25639.75,25529.41,25614.57,1206.75
1686870000,25614.57,25616.41,25532.4,25574.36,992.17
1686873600,25574.36,25576.24,25429.31,25478.78,826.15
1686877200,25478.78,25553.71,25435.56,25500.44,501.8
1686880800,25500.44,25533.7,25467.84,25531.16,304.56
1686884400,25531.16,25580.71,25507.97,25559.28,375.98
1686888000,25559.28,25599.07,25500.64,25505.66,328.45
1686891600,25505.66,25542.77,25452.17,25532.2,431.2
1686895200,25532.2,25601.13,25510.37,25555.62,534.44
1686898800,25555.62,25597.43,25512.52,25513.54,370.3
1686902400,25513.54,25598.61,25513.07,25524.48,535.86
1686906000,25524.48,25601.11,25522.65,25567.59,589.26
1686909600,25567.59,25574.9,25531.53,25540.87,469.33
1686913200,25540.87,25541.8,25443.54,25449.99,814.6
1686916800,25449.99,25559.55,25445.63,25541.86,623.49
1686920400,25541.86,25596.78,25463,25467.16,1057.3
1686924000,25467.16,25663.04,25205.5,25582.8,2710.99
1686927600,25582.8,25837.44,25526.36,25797.76,2244.71
1686931200,25797.76,25960.91,25751.83,25939.17,3418.46
1686934800,25939.17,26306.47,25932.99,26293.77,3252.16
1686938400,26293.77,26479.27,26256.46,26348.73,3600.43
1686942000,26348.73,26396.31,26260.16,26370.91,1744.84
1686945600,26370.91,26440.06,26313.62,26394.16,1029.08
1686949200,26394.16,26402.55,26274.31,26287.33,878.06
1686952800,26287.33,26373.54,26287.31,26354.63,641.98
1686956400,26354.63,26364.53,26316.67,26330.59,364.75
1686960000,26330.59,26356.67,26302.19,26302.22,549.19
1686963600,26302.22,26320.33,26183.05,26187.04,481.74
1686967200,26187.04,26278.02,26170.91,26265.06,458.21
1686970800,26265.06,26277.8,26232.92,26248.21,255.23
1686974400,26248.21,26345.02,26231.18,26341.44,396.25
1686978000,26341.44,26780.79,26329.16,26672.02,1777.34
1686981600,26672.02,26756.47,26633.53,26646.04,965.53
1686985200,26646.04,26653.11,26555.49,26578.94,433.51
1686988800,26578.94,26638.5,26552.17,26582.52,381.35
1686992400,26582.52,26616.29,26552.66,26579.45,265.52
1686996000,26579.45,26620.5,26561.13,26577.59,269.31
1686999600,26577.59,26586.47,26471.94,26492.3,562.82
